10,20,30,40,50,60,70,80,90
1.15265215017941,10.607678616471024,8.300935524550276,8.884370599687081,8.068458699343427,7.708820245334822,7.42118820204868,5.920376161480638,6.236907153876813
6.996325361165722,10.069802860678795,8.002999974689427,7.532628473631091,7.7180233793355315,7.694906616013708,6.493942151566057,6.4753778421264725,5.822833160978706
5.364172883024772,10.37450404901887,8.655660677211728,7.761799738536434,7.615019258905929,6.7415430461920325,6.529738293496976,6.424641917675153,5.598512415725078
2.3854394999340798,10.733672157234297,8.333672601490296,7.827173835931052,7.352831152818345,6.445491369763095,6.0572064447765,6.219322027427326,5.860169173756867
0.6557160931455788,10.42993856890604,7.474837287541159,7.956807846877018,7.445075315651652,6.600583635382432,6.704651215102546,6.24496954316378,5.622413310599812
3.70347000229565,10.367236223465051,7.9898630184865755,7.804431332010997,7.036037473358602,6.256652255762087,6.725648904449405,5.989672155758748,5.670362231270612
8.311276774241257,9.958997168712205,7.810052292303358,7.677627074960296,7.011694148526075,7.033479235205658,6.050892920322903,6.221119797453409,5.923564996777441
3.770120501774136,10.580601683285405,7.617391487241747,8.603699259545404,7.757917633517006,6.701947081503822,6.465192681119268,6.248439284144356,5.68821687164175
2.7006033962183884,10.185087217908801,8.456004970922237,8.354364977895953,8.391769560299286,7.50461960384999,6.986020336244853,6.74691638572082,6.3995570671049435
